id,name,followers,genres,popularity,realted_artists_id
3jIcoQOjdcGJUGGZ2HdaMV,Natsu World,12591,,50,3AeTsOmzabY14H4elo2D6u; 6319D09erMRIrr8bl6ZAHC; 77ie7EUxZYh8rjBIUC76S1; 0zzP72k8pbLySGH1TPUZW8; 2HRF1rQF94wr5xbwQmPfg8; 4tZpdFSfE7mkuwlWM2Y5f3; 2g6tyTZVbZ8G2XfcTGTCwQ; 66NiiFgb74HLBN1A5ylO5t; 3BIY6gCmugR5fIyHsi1ll3; 1KoIf5DUkzaITPCCKAhgKe; 1kolB6vuaI8RYAhfPRperB; 7qMdc20UAzVsmFUfn8eURM; 1FIoGhkDJAWOqXT1I85GRC; 6K02Q2fEVl7WMmMqN85tIc; 0VUlnAhTYKhZxDPMl25HRD; 1HEPrPzuI6S1ma0tkRF01k; 5CbbOjtGnLPHyQj6ml7WLL; 3q6bR2xzfGTyNtHakqLOPm; 4rneSQYWhgIT9pMX2NwpeM; 7HhC70MoKQYjd2lnF5Znhs
5GwdnlZaSwKpHmjcAijATP,Smolasty,565315,polish pop; polish trap,61,71tiWMKZ5wpl6E0BdwVQza; 1yq2JzsqbzFbJ1B7wGOXLc; 3gm9b6AeMf2eGQTLashkDt; 0kh9Gvy9lGZsq84x7I37DC; 1Kjs5u8GQf6zCFdTj6SI9E; 1FdfWn1DrRwWDtRK8faYKY; 5AmZdY72O0NVE0XxWdMfxv; 6iqDK7aHVlwGGgPmcdSK5L; 5io96qFvFJevk6P5NSM2pq; 7FwxJtVorL07N6kbqmkPr6; 1A6HQzOvtGaCYihOuIKjE6; 1KoIf5DUkzaITPCCKAhgKe; 3Mnrb43jb3hiASpyCvaZpy; 16TsNPlesuA1R9kPLS6nta; 2lF7fN9liWUSMKZ8JegpOG; 44FnIf8PhG6EQRIoENsXu3; 0hwjSlN7w3WWQY3mLdogAC; 6K02Q2fEVl7WMmMqN85tIc; 3LnV4Ef0wfc2ATFF4IAW5z; 7uWyXPJ04ihdQdYGGw3xVV
14M41VoNuxxvBXaigqZ9D9,CatchUp,40653,polish alternative rap; polish hip hop,62,3B6UKFIsDwnJUKlJp7qQyU; 0XoSYg8grVwLl2oQpO8Vcg; 7afPAbg5jb45KFUSnHIMFG; 2TyQ1OI79kcdS0CLsNb3Ax; 7FXTirgSWxaPY9k4mrYChs; 3OFZwEYEAKMEmUheZ8TKso; 496pM4hEOqlmH2QwgZeaCv; 2zioaq2d7svakjWZV5FDXm; 1MZ1TtfmzMHEYIlynXsr1a; 7G3hAQixY7DIAGTgA2GU99; 03rREATXGWcD2CfG3OXDZY; 2L5NIiBRiidSecXHHTB1Hm; 2Upgflj1wOmOVSb7rp0Ba2; 51GeNlazymktHPTNn8aEyn; 5mHmKPBFWx5DZWUtb2xGJg; 3Mnrb43jb3hiASpyCvaZpy; 3eXp28Gf4fOTq0HH1wK2ul; 22uayoZQP0FlOZYU8NUZJ4; 1KJvuZHmkpnrjIyTLhhwpb; 0WDJa0qnagyOnMaiD26wht
435QaksDSAQ7IbYSElXMPr,Enter,26683,,48,2zMuIX3oULQyv8mwTXrPkt; 7xGuwNDG6dGEo57RJlpqAx; 6IDHO7f8hTbAnsrN9IG7hU; 59WEjJRhdp9NwQwvSORAa6; 3e8V8NqZf6jsUjDEI6rwst; 7KPxzcWp4iUrOIYIVQsvGs; 5fcx9kxpZOAT1IZwpUgmU7; 6p0joBE2P2Ho4dsNtFaPQF; 5wC49IjPj5E1H2fGasAnOm; 1efYxTvCNTpqYqfiEsxawq; 2IDVypkRWyk6bzw6jb2W00; 365io48i1yD9KNNBbZpIK9; 7J0bNA0LwyFpnuHjFGuOhX; 50wArJjbdo7FeuWakLqRp2; 36oXEMVgBzDe9HbnaSr6jZ; 4NPe0Vet0nKnc45X1tQVkU; 3qb0oGqshqtUmp7AMfKoZi; 2btodWRF2aoshNisaYZhMc; 6PcYcDQ7UCL4U5PopumiWY; 0bnklE4AY6Jf8Y3gfDSli4
5fcx9kxpZOAT1IZwpUgmU7,Salvador,59936,polish hip hop,47,511yozUOmvCm43daz0wAjg; 36oXEMVgBzDe9HbnaSr6jZ; 7pSrnhnLz5gKS5LZ9WvhlG; 0uLlQXi1cUNUPQCisz30ph; 7xGuwNDG6dGEo57RJlpqAx; 2zMuIX3oULQyv8mwTXrPkt; 4lmMkf4tLyEKBslusiNZdu; 4ZA66hsvIPVsSelQsobJ0B; 61ylhzaNuiq9bpvUuHeMMx; 3a1dEAwuUq0r3u1Np9ILJ1; 4gFhaQkM16YAWcdcbex0QJ; 7cryy8BMCxqOBXVftfLJdS; 2IDVypkRWyk6bzw6jb2W00; 59QsJJesgpluyYJ5AAUfHS; 25Sdw0GeQ3Vu5oL0QuGkw5; 435QaksDSAQ7IbYSElXMPr; 2VpxjHYo2ULDggRZs5gbrG; 1gfxO9EsNea8tyDzrHexdp; 1efYxTvCNTpqYqfiEsxawq; 2G8IXlvZR5PxsMAAg2ZG40
36oXEMVgBzDe9HbnaSr6jZ,Alan,49048,polish hip hop,48,496pM4hEOqlmH2QwgZeaCv; 4NPe0Vet0nKnc45X1tQVkU; 22uayoZQP0FlOZYU8NUZJ4; 0uLlQXi1cUNUPQCisz30ph; 5fcx9kxpZOAT1IZwpUgmU7; 5z1YHCuxNRI032XvXDuKD2; 5waNBNI8sqzmTL1zX4igjN; 61ylhzaNuiq9bpvUuHeMMx; 7e6iH8brpvXHIcxlK8WHZK; 51GeNlazymktHPTNn8aEyn; 3a1dEAwuUq0r3u1Np9ILJ1; 2VpxjHYo2ULDggRZs5gbrG; 511yozUOmvCm43daz0wAjg; 2HbB4FfGWI8U5NsLgUZ5ao; 2aejlUq5cbrn146rNYrWLi; 2EuxycvT7R4nOhdAt3OoyM; 0KNOQSBwQim4GXpZHekrvu; 1gfxO9EsNea8tyDzrHexdp; 6cAstWrYVb1BxHyRQJJskF; 4ks0U8OPjP7ygU1vdvWb4M
7J0bNA0LwyFpnuHjFGuOhX,Ronnie Ferrari,340058,,51,2JPfhjtR4ZrfpcFgEszZmg; 7adgheUEf2iOUaJaz0o1YI; 3gm9b6AeMf2eGQTLashkDt; 5zGmfucY4y53SMOp3lAzW9; 496pM4hEOqlmH2QwgZeaCv; 7KPxzcWp4iUrOIYIVQsvGs; 5hqRsNHDZH1jHzI9LgxFRZ; 2IHoZ3RrDJIikMRsYgHjhy; 0QR764k0D36npmTMWx5bft; 3B6UKFIsDwnJUKlJp7qQyU; 3eXp28Gf4fOTq0HH1wK2ul; 5wC49IjPj5E1H2fGasAnOm; 4wJtkZRfieBICxs8onRjy6; 365io48i1yD9KNNBbZpIK9; 0pxcJDyDV7PVKfmFFMgGpy; 7jrtLe4eVfWhYWZn5vsopg; 6IDHO7f8hTbAnsrN9IG7hU; 5AmZdY72O0NVE0XxWdMfxv; 0bGKLPxoJnZ2Y4Ib8eNnUF; 154o9Wi0JpSDbYQPMtmpd5
1MZ1TtfmzMHEYIlynXsr1a,Gedz,175738,polish alternative rap; polish hip hop; polish trap,54,1CEONobXawu0XPgPhgTD5a; 2ufQfSFDFXfMS7MEMzdGZE; 6f3oixxZSgRKOW2CSqOFqM; 4PpHZwqxdYMMnLkYJ83vUJ; 5F4kzxLTvnEhhxRhvUHW6o; 183C4P5B8pmW1zmI4himpF; 5mlPiCqcoz6pDrRj90xbJ2; 2kJ63OVxHAPMMu0AfKa22d; 2RIWb22QZmud0Ik6Ad7dS1; 6FNBBOvdXklJa5GtTtVmVP; 5L6zmm00VRrGlc4lTrl1pd; 3sW41aChSc5bBow0Folc1S; 4WCrEOSlJ9Biskfh8SRmXe; 4lqdVNGaNfU16ZYPEVulac; 0awWNjR5qmSZsQVFAo2NsR; 7iZam5YJbZrGW4eP5bhAzX; 3AU8FAva0w5qdrf5IVu620; 2GzZAv52VCMdVli7QzkteT; 7uWyXPJ04ihdQdYGGw3xVV; 4msyCwIdaYOjr2H8tdHL12
0x4xJCGDyTlKr47RF2WXzu,Trill Pem,94103,polish hip hop; polish trap,57,36oXEMVgBzDe9HbnaSr6jZ; 1gfxO9EsNea8tyDzrHexdp; 0kh9Gvy9lGZsq84x7I37DC; 5AmZdY72O0NVE0XxWdMfxv; 5PJKbcbs3gm5tdePNo2eZX; 1FdfWn1DrRwWDtRK8faYKY; 2HbB4FfGWI8U5NsLgUZ5ao; 44FnIf8PhG6EQRIoENsXu3; 0WDJa0qnagyOnMaiD26wht; 1dkyORGHN0TOmjzu5qCO45; 3Mnrb43jb3hiASpyCvaZpy; 3a1dEAwuUq0r3u1Np9ILJ1; 3gm9b6AeMf2eGQTLashkDt; 1MZ1TtfmzMHEYIlynXsr1a; 496pM4hEOqlmH2QwgZeaCv; 3eXp28Gf4fOTq0HH1wK2ul; 5z1YHCuxNRI032XvXDuKD2; 6cAstWrYVb1BxHyRQJJskF; 22uayoZQP0FlOZYU8NUZJ4; 7hJpyuLhmpawafcRfxUnlT
50wArJjbdo7FeuWakLqRp2,Masno,142957,polish hip hop,42,66oYsmmE9s0K4CJuPX6WVK; 2btodWRF2aoshNisaYZhMc; 4oH71Ov8F3DzHpTrNHjBiC; 3voEWhgzTvdrMTwJDmUUG9; 2zMuIX3oULQyv8mwTXrPkt; 4lS1f07YGBEKA9ai638UbU; 0WDJa0qnagyOnMaiD26wht; 365io48i1yD9KNNBbZpIK9; 31KykqmaPRWmV8PMHgWdE3; 1M8b9IgHx6a0axXjACwnLx; 3Mnrb43jb3hiASpyCvaZpy; 39opmzCc8SFjcmHrUyXuwk; 51GeNlazymktHPTNn8aEyn; 5wC49IjPj5E1H2fGasAnOm; 7KPxzcWp4iUrOIYIVQsvGs; 3a1dEAwuUq0r3u1Np9ILJ1; 2IDVypkRWyk6bzw6jb2W00; 435QaksDSAQ7IbYSElXMPr; 4RoVw3AbSvjr1KFpzjBZgA; 5fcx9kxpZOAT1IZwpUgmU7
2TyQ1OI79kcdS0CLsNb3Ax,Adi Nowak,125629,polish alternative rap; polish hip hop,55,7mC8Nb2rN3hM0v0bpxaMzL; 2RIWb22QZmud0Ik6Ad7dS1; 4zvO09rVUIVTeALhs6xLoB; 3sW41aChSc5bBow0Folc1S; 1FdfWn1DrRwWDtRK8faYKY; 1fxbULcd6ryMNc1usHoP0R; 0Qo6PIs38oznVHFxs9WU0N; 0awWNjR5qmSZsQVFAo2NsR; 7uWyXPJ04ihdQdYGGw3xVV; 5vgHNLPDrYD3hztA8yKoxP; 5qgCrzMzASs1YpEMSp7tGt; 11ohMXkA2KIq5F1DoWH2jj; 2kJ63OVxHAPMMu0AfKa22d; 43yekIowVCHkR6TGGg9gSp; 2E2h76dKcZsiyHgrQqEeyL; 2GzZAv52VCMdVli7QzkteT; 7CJgLPEqiIRuneZSolpawQ; 7v49oVVUhvIQG5EK0jkcF7; 5Ucwb48hBmaTemwO30vVXa; 1CEONobXawu0XPgPhgTD5a
3bS0MLzGAoO6lLUy7gguHY,Fukaj,102442,polish hip hop,59,7afPAbg5jb45KFUSnHIMFG; 2XsHanVw1onfSpTECII15X; 1KJvuZHmkpnrjIyTLhhwpb; 44FnIf8PhG6EQRIoENsXu3; 14M41VoNuxxvBXaigqZ9D9; 3B6UKFIsDwnJUKlJp7qQyU; 3a1dEAwuUq0r3u1Np9ILJ1; 2L5NIiBRiidSecXHHTB1Hm; 0kh9Gvy9lGZsq84x7I37DC; 3OFZwEYEAKMEmUheZ8TKso; 22uayoZQP0FlOZYU8NUZJ4; 3gm9b6AeMf2eGQTLashkDt; 0WDJa0qnagyOnMaiD26wht; 2aDaFARm4U9hf5DI9Fhbnh; 7G3hAQixY7DIAGTgA2GU99; 3Mnrb43jb3hiASpyCvaZpy; 0x4xJCGDyTlKr47RF2WXzu; 2zioaq2d7svakjWZV5FDXm; 2FhI5QfUYl5iIlUog9HHEw; 496pM4hEOqlmH2QwgZeaCv
5AmZdY72O0NVE0XxWdMfxv,Wac Toja,295599,polish hip hop; polish trap,59,0WDJa0qnagyOnMaiD26wht; 3Mnrb43jb3hiASpyCvaZpy; 1MZ1TtfmzMHEYIlynXsr1a; 154o9Wi0JpSDbYQPMtmpd5; 0x4xJCGDyTlKr47RF2WXzu; 2JPfhjtR4ZrfpcFgEszZmg; 3eXp28Gf4fOTq0HH1wK2ul; 3gm9b6AeMf2eGQTLashkDt; 6cAstWrYVb1BxHyRQJJskF; 1dkyORGHN0TOmjzu5qCO45; 5Satj77nMnZ5GfN982U7I9; 7FwxJtVorL07N6kbqmkPr6; 0kh9Gvy9lGZsq84x7I37DC; 51GeNlazymktHPTNn8aEyn; 31KykqmaPRWmV8PMHgWdE3; 76Uu7lnLuTOmH2eZsKZTan; 1KJvuZHmkpnrjIyTLhhwpb; 4NPe0Vet0nKnc45X1tQVkU; 36oXEMVgBzDe9HbnaSr6jZ; 44FnIf8PhG6EQRIoENsXu3
51GeNlazymktHPTNn8aEyn,ZetHa,55407,polish hip hop; polish trap,52,3Mnrb43jb3hiASpyCvaZpy; 496pM4hEOqlmH2QwgZeaCv; 22uayoZQP0FlOZYU8NUZJ4; 2OVLyI3dZjmbV6jUNenhEt; 0WDJa0qnagyOnMaiD26wht; 5Q5WdRs96HgbxdVIfhHqt2; 5z1YHCuxNRI032XvXDuKD2; 3eXp28Gf4fOTq0HH1wK2ul; 6p327XNsoaC4SLVmyZVN43; 36oXEMVgBzDe9HbnaSr6jZ; 4ks0U8OPjP7ygU1vdvWb4M; 03rREATXGWcD2CfG3OXDZY; 7e6iH8brpvXHIcxlK8WHZK; 3a1dEAwuUq0r3u1Np9ILJ1; 6cAstWrYVb1BxHyRQJJskF; 5Satj77nMnZ5GfN982U7I9; 7afPAbg5jb45KFUSnHIMFG; 0kh9Gvy9lGZsq84x7I37DC; 6b0zhKR2SEvi6k02qTqT1f; 5BrkebliJMRAGRPg8NRDGi
6cAstWrYVb1BxHyRQJJskF,be vis,93927,polish hip hop; polish trap,49,154o9Wi0JpSDbYQPMtmpd5; 3eXp28Gf4fOTq0HH1wK2ul; 5BrkebliJMRAGRPg8NRDGi; 0WDJa0qnagyOnMaiD26wht; 59QsJJesgpluyYJ5AAUfHS; 2OVLyI3dZjmbV6jUNenhEt; 3Mnrb43jb3hiASpyCvaZpy; 7adgheUEf2iOUaJaz0o1YI; 51GeNlazymktHPTNn8aEyn; 7FwxJtVorL07N6kbqmkPr6; 6AwVFDGc8ShKVFTFmC8Ox1; 496pM4hEOqlmH2QwgZeaCv; 22uayoZQP0FlOZYU8NUZJ4; 2zioaq2d7svakjWZV5FDXm; 2JPfhjtR4ZrfpcFgEszZmg; 1MZ1TtfmzMHEYIlynXsr1a; 36oXEMVgBzDe9HbnaSr6jZ; 2EuxycvT7R4nOhdAt3OoyM; 4ks0U8OPjP7ygU1vdvWb4M; 5zGmfucY4y53SMOp3lAzW9
365io48i1yD9KNNBbZpIK9,Qbik,207437,polish hip hop; polish trap,47,7J0bNA0LwyFpnuHjFGuOhX; 3gm9b6AeMf2eGQTLashkDt; 2JPfhjtR4ZrfpcFgEszZmg; 5zGmfucY4y53SMOp3lAzW9; 7adgheUEf2iOUaJaz0o1YI; 7KPxzcWp4iUrOIYIVQsvGs; 6cAstWrYVb1BxHyRQJJskF; 5wC49IjPj5E1H2fGasAnOm; 154o9Wi0JpSDbYQPMtmpd5; 6IDHO7f8hTbAnsrN9IG7hU; 50wArJjbdo7FeuWakLqRp2; 6oZW41wO7mEhNlbY1bhM3L; 5AmZdY72O0NVE0XxWdMfxv; 40jfFExOeNfuCWdGsr0stM; 2lF7fN9liWUSMKZ8JegpOG; 1JsnraXeS2KK3dgwNR9ARf; 71tiWMKZ5wpl6E0BdwVQza; 59QsJJesgpluyYJ5AAUfHS; 2IDVypkRWyk6bzw6jb2W00; 2zMuIX3oULQyv8mwTXrPkt
6EFSZTPDOBeFxoznzL0aTb,Tadeo,2109,,23,3dxyyEBTB0K1NfQHEIMf6h; 7li6R0hKFXu7496e0Yialv; 2dYknSy44veSRSUq19AOMo; 0kh9Gvy9lGZsq84x7I37DC; 44FnIf8PhG6EQRIoENsXu3; 2FtYzWBUVhZ2vfy8S207Zf; 124ZMR2HrUnDBdyzMGj8ao; 3qjoWLd5cM3NKTN6Rh0xhY; 7afPAbg5jb45KFUSnHIMFG; 5PJKbcbs3gm5tdePNo2eZX; 1vQskqJ0T1gttXzjpcPff3; 1gfxO9EsNea8tyDzrHexdp; 0x4xJCGDyTlKr47RF2WXzu; 3bS0MLzGAoO6lLUy7gguHY; 1yHuIobOmFg6Fjo9OosOip; 3gm9b6AeMf2eGQTLashkDt; 1KJvuZHmkpnrjIyTLhhwpb; 4RkS90Z6Q6eZLmEIYbBtWX; 5QQGdYIcd5A2PRcG42eNdQ; 19zuiWthJYU6FCqnV4mJYC
7afPAbg5jb45KFUSnHIMFG,Lanek,96243,polish electronica; polish hip hop; polish trap,68,3B6UKFIsDwnJUKlJp7qQyU; 496pM4hEOqlmH2QwgZeaCv; 3gm9b6AeMf2eGQTLashkDt; 5BrkebliJMRAGRPg8NRDGi; 7adgheUEf2iOUaJaz0o1YI; 2JPfhjtR4ZrfpcFgEszZmg; 5hqRsNHDZH1jHzI9LgxFRZ; 3eXp28Gf4fOTq0HH1wK2ul; 7J0bNA0LwyFpnuHjFGuOhX; 1fPqXPhjO3BMuBSTByVHkp; 0QR764k0D36npmTMWx5bft; 5zGmfucY4y53SMOp3lAzW9; 0WDJa0qnagyOnMaiD26wht; 2OVLyI3dZjmbV6jUNenhEt; 51GeNlazymktHPTNn8aEyn; 14M41VoNuxxvBXaigqZ9D9; 1KJvuZHmkpnrjIyTLhhwpb; 0kh9Gvy9lGZsq84x7I37DC; 44FnIf8PhG6EQRIoENsXu3; 3bS0MLzGAoO6lLUy7gguHY
4RkS90Z6Q6eZLmEIYbBtWX,Nypel,17794,,45,7afPAbg5jb45KFUSnHIMFG; 14oez6IQwzZ010GoAIo35h; 2dYknSy44veSRSUq19AOMo; 44FnIf8PhG6EQRIoENsXu3; 3voEWhgzTvdrMTwJDmUUG9; 6EFSZTPDOBeFxoznzL0aTb; 2CHoIFVvXoxaNRYYEM4XJQ; 3bS0MLzGAoO6lLUy7gguHY; 51GeNlazymktHPTNn8aEyn; 3Mnrb43jb3hiASpyCvaZpy; 2OVLyI3dZjmbV6jUNenhEt; 22uayoZQP0FlOZYU8NUZJ4; 2kk3YwIOrWbZHk9O3HKNY3; 0kh9Gvy9lGZsq84x7I37DC; 3a1dEAwuUq0r3u1Np9ILJ1; 14M41VoNuxxvBXaigqZ9D9; 6VdCdBSTFleEXd2fbemtGe; 1KJvuZHmkpnrjIyTLhhwpb; 1gfxO9EsNea8tyDzrHexdp; 4ZA66hsvIPVsSelQsobJ0B
5ic8bWWvZHWf0dDBi9ThNk,Bambi,7648,,57,44FnIf8PhG6EQRIoENsXu3; 7afPAbg5jb45KFUSnHIMFG; 14M41VoNuxxvBXaigqZ9D9; 3bS0MLzGAoO6lLUy7gguHY; 7ijCBGjbf8jByDrau9SAmt; 3B6UKFIsDwnJUKlJp7qQyU; 1KJvuZHmkpnrjIyTLhhwpb; 0kh9Gvy9lGZsq84x7I37DC; 2KrBpGpCHHnOWBA4WBWOdd; 6LwJ1zgqEFyIwXzDD44Qsn; 1gfxO9EsNea8tyDzrHexdp; 1DjrwkyosB44sfSdm6fT6O; 3a1dEAwuUq0r3u1Np9ILJ1; 2dYknSy44veSRSUq19AOMo; 2TyQ1OI79kcdS0CLsNb3Ax; 2aDaFARm4U9hf5DI9Fhbnh; 25Sdw0GeQ3Vu5oL0QuGkw5; 5z1YHCuxNRI032XvXDuKD2; 41OErJWZbkNcNzYPoy0PWJ; 4lmMkf4tLyEKBslusiNZdu
0kh9Gvy9lGZsq84x7I37DC,Beteo,187811,polish hip hop; polish trap,58,3eXp28Gf4fOTq0HH1wK2ul; 1fPqXPhjO3BMuBSTByVHkp; 5hqRsNHDZH1jHzI9LgxFRZ; 2IHoZ3RrDJIikMRsYgHjhy; 5zGmfucY4y53SMOp3lAzW9; 3gm9b6AeMf2eGQTLashkDt; 0QR764k0D36npmTMWx5bft; 6b0zhKR2SEvi6k02qTqT1f; 2aejlUq5cbrn146rNYrWLi; 1FdfWn1DrRwWDtRK8faYKY; 496pM4hEOqlmH2QwgZeaCv; 7adgheUEf2iOUaJaz0o1YI; 3B6UKFIsDwnJUKlJp7qQyU; 2JPfhjtR4ZrfpcFgEszZmg; 0WDJa0qnagyOnMaiD26wht; 44FnIf8PhG6EQRIoENsXu3; 22uayoZQP0FlOZYU8NUZJ4; 51GeNlazymktHPTNn8aEyn; 7afPAbg5jb45KFUSnHIMFG; 1gfxO9EsNea8tyDzrHexdp
1gfxO9EsNea8tyDzrHexdp,Waima,34343,polish hip hop,56,5PJKbcbs3gm5tdePNo2eZX; 2EuxycvT7R4nOhdAt3OoyM; 511yozUOmvCm43daz0wAjg; 22uayoZQP0FlOZYU8NUZJ4; 36oXEMVgBzDe9HbnaSr6jZ; 0kh9Gvy9lGZsq84x7I37DC; 0uLlQXi1cUNUPQCisz30ph; 44FnIf8PhG6EQRIoENsXu3; 3a1dEAwuUq0r3u1Np9ILJ1; 2FhI5QfUYl5iIlUog9HHEw; 1FdfWn1DrRwWDtRK8faYKY; 2HbB4FfGWI8U5NsLgUZ5ao; 4NPe0Vet0nKnc45X1tQVkU; 5z1YHCuxNRI032XvXDuKD2; 3DPog7Ux8hRgsTWdlFDl7v; 0x4xJCGDyTlKr47RF2WXzu; 4lmMkf4tLyEKBslusiNZdu; 25Sdw0GeQ3Vu5oL0QuGkw5; 5siFxISlT9JdSaadvmFoBX; 5QQGdYIcd5A2PRcG42eNdQ
7ijCBGjbf8jByDrau9SAmt,Jakub Grabowski,26969,polish hip hop,46,1KJvuZHmkpnrjIyTLhhwpb; 7afPAbg5jb45KFUSnHIMFG; 0kh9Gvy9lGZsq84x7I37DC; 44FnIf8PhG6EQRIoENsXu3; 2TyQ1OI79kcdS0CLsNb3Ax; 03rREATXGWcD2CfG3OXDZY; 5hqRsNHDZH1jHzI9LgxFRZ; 2RIWb22QZmud0Ik6Ad7dS1; 2FtYzWBUVhZ2vfy8S207Zf; 5z1YHCuxNRI032XvXDuKD2; 2kk3YwIOrWbZHk9O3HKNY3; 14M41VoNuxxvBXaigqZ9D9; 3B6UKFIsDwnJUKlJp7qQyU; 22uayoZQP0FlOZYU8NUZJ4; 0WDJa0qnagyOnMaiD26wht; 6Cs6aWlXUQ15Kxt411g1W2; 0EPzUAW8kwuPedmmVP6n9S; 496pM4hEOqlmH2QwgZeaCv; 5mufBhOA5JhyLcRr3bPYpA; 3bS0MLzGAoO6lLUy7gguHY
5CkZIA3WpaEFxp0wSjMzRI,Young Multi,493173,polish hip hop; polish trap,60,2CHoIFVvXoxaNRYYEM4XJQ; 1gfxO9EsNea8tyDzrHexdp; 4lmMkf4tLyEKBslusiNZdu; 3DPog7Ux8hRgsTWdlFDl7v; 0kh9Gvy9lGZsq84x7I37DC; 3a1dEAwuUq0r3u1Np9ILJ1; 5PJKbcbs3gm5tdePNo2eZX; 0WDJa0qnagyOnMaiD26wht; 5QQGdYIcd5A2PRcG42eNdQ; 0uLlQXi1cUNUPQCisz30ph; 44FnIf8PhG6EQRIoENsXu3; 1KyVviwmYP83FyOApt86K0; 1FdfWn1DrRwWDtRK8faYKY; 2G8IXlvZR5PxsMAAg2ZG40; 25Sdw0GeQ3Vu5oL0QuGkw5; 3gm9b6AeMf2eGQTLashkDt; 0x4xJCGDyTlKr47RF2WXzu; 3bS0MLzGAoO6lLUy7gguHY; 0TuA7E5H4nlEtWvpXSr7uv; 4zvO09rVUIVTeALhs6xLoB
1DjrwkyosB44sfSdm6fT6O,club2020,39024,polish hip hop,70,44FnIf8PhG6EQRIoENsXu3; 4zvO09rVUIVTeALhs6xLoB; 2RIWb22QZmud0Ik6Ad7dS1; 2FtYzWBUVhZ2vfy8S207Zf; 2aDaFARm4U9hf5DI9Fhbnh; 3B6UKFIsDwnJUKlJp7qQyU; 0kh9Gvy9lGZsq84x7I37DC; 1KJvuZHmkpnrjIyTLhhwpb; 14M41VoNuxxvBXaigqZ9D9; 7ijCBGjbf8jByDrau9SAmt; 3bS0MLzGAoO6lLUy7gguHY; 5k96hVqrpJoo0zmlVggVzv; 2GzZAv52VCMdVli7QzkteT; 1FdfWn1DrRwWDtRK8faYKY; 2XsHanVw1onfSpTECII15X; 2L5NIiBRiidSecXHHTB1Hm; 3gm9b6AeMf2eGQTLashkDt; 0x4xJCGDyTlKr47RF2WXzu; 5vgHNLPDrYD3hztA8yKoxP; 41OErJWZbkNcNzYPoy0PWJ
0WDJa0qnagyOnMaiD26wht,Kubi Producent,193525,polish hip hop; polish trap,65,2OVLyI3dZjmbV6jUNenhEt; 3eXp28Gf4fOTq0HH1wK2ul; 51GeNlazymktHPTNn8aEyn; 0kh9Gvy9lGZsq84x7I37DC; 6cAstWrYVb1BxHyRQJJskF; 1KJvuZHmkpnrjIyTLhhwpb; 154o9Wi0JpSDbYQPMtmpd5; 7afPAbg5jb45KFUSnHIMFG; 0awWNjR5qmSZsQVFAo2NsR; 3Mnrb43jb3hiASpyCvaZpy; 22uayoZQP0FlOZYU8NUZJ4; 7adgheUEf2iOUaJaz0o1YI; 1MZ1TtfmzMHEYIlynXsr1a; 3gm9b6AeMf2eGQTLashkDt; 6p327XNsoaC4SLVmyZVN43; 7FwxJtVorL07N6kbqmkPr6; 0hHp1yLqUUMEMmrtx9lJua; 6uXPdkcF1OSFxmG7gF22rt; 4ks0U8OPjP7ygU1vdvWb4M; 31KykqmaPRWmV8PMHgWdE3
66NiiFgb74HLBN1A5ylO5t,GENZIE,84607,polish viral rap,55,4tZpdFSfE7mkuwlWM2Y5f3; 77ie7EUxZYh8rjBIUC76S1; 6319D09erMRIrr8bl6ZAHC; 3jIcoQOjdcGJUGGZ2HdaMV; 7qMdc20UAzVsmFUfn8eURM; 6K02Q2fEVl7WMmMqN85tIc; 1FIoGhkDJAWOqXT1I85GRC; 3AeTsOmzabY14H4elo2D6u; 1KoIf5DUkzaITPCCKAhgKe; 4rneSQYWhgIT9pMX2NwpeM; 1HEPrPzuI6S1ma0tkRF01k; 0c5F4dAWCo7429DSHz0IhE; 3BIY6gCmugR5fIyHsi1ll3; 1FubVLCTjZx4PEEuWMrO5K; 0VUlnAhTYKhZxDPMl25HRD; 1kolB6vuaI8RYAhfPRperB; 2g6tyTZVbZ8G2XfcTGTCwQ; 2YeSzOMpayrYrNgxy8gP8F; 6Khj8727mdW2x2k96fJzGl; 0zzP72k8pbLySGH1TPUZW8
1FIoGhkDJAWOqXT1I85GRC,WERSOW,59654,polish pop; polish viral rap,54,3jIcoQOjdcGJUGGZ2HdaMV; 1KoIf5DUkzaITPCCKAhgKe; 66NiiFgb74HLBN1A5ylO5t; 4tZpdFSfE7mkuwlWM2Y5f3; 6K02Q2fEVl7WMmMqN85tIc; 5CbbOjtGnLPHyQj6ml7WLL; 6319D09erMRIrr8bl6ZAHC; 4rneSQYWhgIT9pMX2NwpeM; 3AeTsOmzabY14H4elo2D6u; 77ie7EUxZYh8rjBIUC76S1; 0c5F4dAWCo7429DSHz0IhE; 3BIY6gCmugR5fIyHsi1ll3; 0VUlnAhTYKhZxDPMl25HRD; 3KK1cO0sCWl01U14rS7wwN; 1YyVozTrSIYYqKGNFzBa4b; 1HEPrPzuI6S1ma0tkRF01k; 7qMdc20UAzVsmFUfn8eURM; 7lRC2ICJeiCyz2wSU6BVkH; 6NaOhgiHgKdbBk1SUaAt9d; 5io96qFvFJevk6P5NSM2pq
